amount,hour,day,senderBalance,receiverBalance,averageAmount,todayTransactions,transactionsLastHour,newReceiver,nightTransaction
6893,6,3,99239,31521,9749,5,17,1,0
35803,6,1,75324,57326,5149,1,16,1,0
21216,8,7,41553,19150,6925,28,19,0,0
37058,21,6,93635,33579,5807,26,16,1,0
17863,23,2,88238,25607,2238,26,17,1,0
23593,22,1,63581,55540,9077,15,8,0,0
14640,22,7,53085,10499,765,19,16,1,0
48342,20,6,79988,30186,10483,7,2,1,0
2921,14,4,6828,59119,11514,19,13,0,0
36580,22,5,80473,60554,5917,32,7,0,0
17466,22,2,28117,70899,13478,38,1,0,0
26664,19,3,7460,38506,13094,32,11,1,0
45855,0,4,83333,20823,5767,29,2,1,1
41937,12,1,89809,18032,221,19,4,1,0
37176,1,1,18236,87142,787,26,4,1,1
47775,23,5,521,15973,7417,21,16,0,0
33738,2,7,31184,8536,10021,13,13,1,1
4296,4,4,81998,85227,5966,34,4,0,1
13266,22,1,33553,5733,6582,22,16,0,0
37202,14,7,92111,1563,13799,4,4,0,0
39458,10,7,85334,15586,14126,2,19,1,0
17423,7,4,12242,29791,12997,22,7,1,0
3468,22,6,69739,86785,282,21,11,0,0
48607,8,7,66270,72,12859,8,19,1,0
36792,17,3,78040,10531,14344,32,6,0,0
7389,17,7,40724,46959,9260,38,3,1,0
47048,15,5,77045,3628,7734,24,15,0,0
34728,22,2,24723,27648,14420,18,6,1,0
18080,8,7,56118,46839,12411,11,15,0,0
22377,11,6,80492,18883,13287,11,1,0,0
32178,2,1,74837,59520,10792,39,19,0,1
31227,2,6,40752,15823,9643,11,12,1,1
1499,17,6,97147,47776,1767,30,19,1,0
43355,21,6,73464,88781,4502,14,1,0,0
17753,6,2,80903,53785,3838,32,9,1,0
21585,16,1,58126,12021,3783,11,8,0,0
11299,5,6,74397,44976,7250,36,9,1,1
27944,0,6,20019,86096,7023,13,13,1,1
49006,6,1,88862,21216,13227,13,16,1,0
34840,11,7,20013,44009,4384,16,2,0,0
3123,23,6,48091,18415,9151,39,1,0,0
45157,9,5,67206,81041,12875,9,16,1,0
37686,17,6,40574,47030,11225,26,10,1,0
2293,2,2,42693,94745,12719,37,3,1,1
5198,1,5,79994,41204,3566,29,4,1,1
6320,21,7,26291,49767,4263,4,5,1,0
44265,7,2,72607,72672,10781,20,3,1,0
46322,4,4,22230,79250,12783,26,18,1,1
44341,19,1,50759,67610,7837,5,9,0,0
32589,7,6,53664,27131,382,22,17,0,0
33385,8,2,57324,53766,9320,21,5,0,0
45298,2,2,2166,35232,137,23,15,0,1
43121,15,1,56890,16647,13286,5,18,0,0
37874,21,2,25637,63960,3682,6,4,1,0
20541,5,6,97673,44216,3203,17,8,1,1
8016,9,7,40571,60079,6102,3,12,1,0
36124,8,4,19084,53156,11064,39,6,0,0
20168,5,3,44489,98944,6025,19,12,0,1
12278,17,4,88209,3749,4846,27,5,1,0
39271,0,4,42899,27544,4987,27,13,1,1
23892,0,5,9168,93677,9610,17,10,1,1
47391,6,1,98050,42248,368,26,5,1,0
13612,1,5,18032,29398,9894,11,4,0,1
26741,21,7,8515,11742,3642,30,7,1,0
11491,4,7,30306,85934,6149,12,4,0,1
25686,3,7,74733,39796,9471,7,15,0,1
23522,1,1,77762,37539,7380,15,0,1,1
26911,1,1,34078,91514,14948,19,8,1,1
26981,16,2,5729,2955,12314,26,9,0,0
38511,0,1,99120,12010,6338,11,4,0,1
395,3,6,17946,84343,10705,28,7,1,1
3582,13,5,70294,32063,9934,32,3,0,0
40005,12,4,31351,99846,2999,7,19,1,0
46741,8,3,44524,20435,3676,28,1,0,0
21264,5,3,10052,80330,3290,4,7,1,1
45106,12,5,76187,30057,10421,6,13,1,0
48510,4,7,91296,85903,286,37,10,0,1
27811,7,3,65879,96282,5169,23,19,0,0
48070,23,7,88407,6859,4069,27,17,1,0
40942,7,4,83476,22044,8836,36,16,1,0
46145,10,7,96616,22224,7245,28,5,0,0
19300,12,3,55326,88109,2172,34,2,0,0
13923,10,1,81830,23881,6104,38,5,0,0
21302,0,6,73202,8885,7542,35,5,1,1
13007,11,5,71645,6642,13656,3,17,1,0
4374,12,5,66433,47374,1877,29,13,0,0
16278,0,7,31600,17158,439,7,16,1,1
41677,23,6,33837,21102,14621,3,16,1,0
39542,0,6,69255,66267,12601,36,8,0,1
23489,23,6,96160,29518,7363,18,15,1,0
7446,15,3,35514,43515,10668,1,9,0,0
41084,7,3,2488,62597,14747,12,10,0,0
20076,11,1,49395,57426,13080,36,18,1,0
14165,18,1,71664,36936,4112,22,18,0,0
35083,23,1,3414,42301,4034,14,12,1,0
34914,17,4,73523,78533,9571,21,7,0,0
24006,17,5,72059,81283,1345,20,8,1,0
49268,20,6,59122,98600,7792,5,13,1,0
24306,6,6,31278,94923,5201,16,18,1,0
3200,9,3,92215,40568,11328,34,8,1,0
39240,3,5,13305,84058,4389,9,5,0,1
8418,13,2,28210,1902,12884,7,19,0,0
21837,22,5,70084,82724,8143,36,0,1,0
39074,12,7,14592,86315,5444,10,19,1,0
14917,9,7,57634,44122,13973,36,0,1,0
11112,10,3,32047,36380,7439,21,14,0,0
7646,23,7,38916,72220,10387,2,0,1,0
40383,3,2,24036,6182,572,5,3,1,1
39860,4,4,49209,65059,10115,5,7,1,1
23789,3,7,9865,53728,13826,29,4,1,1
11723,17,5,7723,31573,6651,21,3,1,0
20723,15,2,75420,43582,13844,26,1,1,0
7453,5,4,58548,27943,7790,23,14,0,1
24000,1,7,76612,47458,455,3,7,0,1
796,15,4,42273,79807,10394,19,1,1,0
10443,15,3,26296,42587,13826,13,5,1,0
10356,2,6,29864,88251,10378,32,6,0,1
39688,17,7,99758,79968,13823,10,5,1,0
21950,12,5,47188,96022,11360,1,11,1,0
28328,20,5,71321,40163,9682,29,3,1,0
13170,17,5,65005,33694,5922,13,19,1,0
46322,6,3,24219,57464,1065,2,7,1,0
12927,16,3,45929,52331,3470,22,9,1,0
23203,18,4,22022,61160,3191,4,16,1,0
22682,2,4,36817,55679,9095,6,18,0,1
1755,15,7,8515,44643,6426,34,6,1,0
13735,5,4,52528,48136,13396,21,10,1,1
4830,0,3,74093,94522,2259,6,10,0,1
24944,21,2,15392,17678,14930,9,17,1,0
22775,13,4,62241,98089,7425,11,0,0,0
2430,13,6,47258,97916,11065,39,18,1,0
47519,9,7,85516,85544,5653,30,12,1,0
8501,6,4,52468,81477,8676,8,11,1,0
33825,3,3,89765,15719,9961,3,14,1,1
6,4,3,72974,75369,8268,5,6,0,1
23255,16,1,9577,39718,260,2,9,0,0
16552,8,7,4939,86027,3705,18,1,1,0
23119,9,7,98748,61904,3057,31,8,1,0
48111,2,2,46774,49470,2277,27,12,0,1
28916,21,3,31004,900,9912,7,12,0,0
4290,2,4,31341,76139,1127,21,11,0,1
47950,13,2,21709,4553,10824,18,16,1,0
34379,14,3,59331,4758,6619,12,18,0,0
30787,12,5,51209,29886,2432,25,11,0,0
26614,22,5,11408,27396,12938,35,2,0,0
9246,23,2,83202,35378,10106,26,10,1,0
15896,8,6,34106,68320,12497,27,7,1,0
16569,22,7,62830,78222,6788,11,18,1,0
16698,3,2,85513,15960,12249,31,8,1,1
40311,18,4,63786,57880,7474,5,10,0,0
36168,10,2,73965,66144,711,17,16,0,0
5335,2,7,76632,20873,9706,29,16,0,1
39878,8,5,54697,10469,8684,11,10,1,0
15947,3,7,4982,6252,6582,8,0,0,1
35880,8,6,51518,91164,1026,10,2,1,0
48093,4,2,2595,44800,9118,32,1,0,1
28547,8,1,48703,48673,5467,34,18,1,0
15164,16,4,29005,47660,13999,31,10,1,0
5618,3,2,32912,4471,14346,31,18,1,1
20635,20,6,79005,80970,3377,4,3,0,0
19884,6,5,81044,97468,3285,13,16,1,0
30374,20,4,14427,80494,4968,20,10,1,0
13212,16,1,27525,53405,8675,14,8,1,0
36020,1,3,93456,89471,13147,37,3,0,1
34395,18,2,38458,41050,11969,12,7,0,0
7365,23,5,77747,83240,3559,2,4,1,0
26234,17,6,17229,31434,12173,1,1,0,0
49802,4,2,41119,27282,6392,34,5,0,1
22480,18,6,59653,8058,5780,1,10,1,0
33244,5,7,85683,40807,2235,10,16,1,1
40904,11,2,33924,2210,11537,5,12,0,0
32912,9,6,57007,59831,2635,6,19,1,0
43544,2,4,50301,21144,3391,18,9,0,1
2049,19,7,28172,70859,11219,39,13,0,0
36745,9,7,99212,28125,3475,28,1,0,0
8146,23,2,33870,85675,14363,35,1,1,0
48390,16,7,75215,20618,3218,22,7,1,0
34119,10,5,14640,92565,843,19,5,1,0
43325,18,3,53079,61978,10548,18,19,1,0
39210,8,2,32539,58826,14042,30,11,1,0
3134,22,6,33878,40334,9439,38,6,1,0
26907,1,6,34096,18079,10496,34,0,0,1
36234,9,2,94232,38179,11683,25,14,0,0
10768,8,3,88737,58233,11791,12,2,0,0
32107,4,6,36601,84146,3313,12,17,1,1
29677,19,1,15406,98065,7704,31,2,1,0
16905,12,7,66077,64698,11203,9,15,1,0
13136,12,5,67549,86686,3836,1,2,0,0
41180,2,2,87379,44767,10324,30,17,0,1
16674,15,4,31401,59857,323,14,5,0,0
34815,16,3,6411,12880,12167,17,4,0,0
29822,11,5,51967,20309,10907,35,9,1,0
31265,20,3,92964,14669,8015,16,7,0,0
875,14,4,99982,64239,729,17,13,1,0
35839,21,7,63819,83899,4875,35,3,1,0
27876,3,7,8405,52172,9305,1,0,0,1
45643,15,5,19927,2190,6046,39,1,1,0
19889,10,6,90534,44259,8064,32,0,0,0
27849,0,2,93027,84565,10899,37,13,1,1
42913,5,3,28473,21302,10255,16,14,0,1
3714,4,5,78024,27276,9942,1,15,0,1
29599,12,6,44338,79131,14863,39,13,1,0
35219,12,2,21798,25315,5809,34,17,1,0
36318,18,3,88814,65234,14297,26,2,0,0
6229,2,5,84702,97692,474,19,18,0,1
28450,19,4,9532,30089,12364,4,6,1,0
1548,10,6,42896,60604,2464,27,14,1,0
7822,6,7,83343,42410,9837,3,11,0,0
6759,11,6,65173,64960,12105,25,18,0,0
4543,5,5,31681,40893,7491,28,1,0,1
37845,13,6,56472,59908,12233,2,0,1,0
11286,8,1,54305,23901,7276,37,14,1,0
3791,16,3,95483,23960,1159,21,1,0,0
18633,9,3,41254,66371,14559,16,11,0,0
1008,16,7,33596,86650,10063,13,13,1,0
30883,21,5,72739,22008,6819,3,8,0,0
48936,9,5,48374,36958,7368,6,13,0,0
15290,17,2,21612,80867,10752,3,12,1,0
4713,5,3,88623,55016,6625,9,18,0,1
6381,15,4,46964,99773,14642,22,4,0,0
20129,16,6,40369,91509,4121,12,15,1,0
36832,2,4,72304,28910,11345,1,19,0,1
13489,21,2,30100,71449,8318,34,15,1,0
41527,22,4,2864,56753,5452,14,12,1,0
1774,18,1,65678,99395,8219,27,10,0,0
13967,17,4,36784,11997,2952,16,11,0,0
24985,14,1,74632,87895,4842,12,16,0,0
10315,0,1,73449,17126,4613,11,15,1,1
20367,7,7,30714,36452,12683,2,5,1,0
43111,5,4,68873,3428,14110,5,17,0,1
2167,22,4,98494,80954,3518,29,18,0,0
37757,1,2,44506,49387,13853,2,6,0,1
45407,0,3,34011,94055,1105,13,9,0,1
18235,5,4,35528,58327,7914,5,5,1,1
10421,2,1,75244,84073,4682,20,5,1,1
36813,6,3,3336,61476,14191,6,14,0,0
47701,3,1,40890,50902,12240,22,9,1,1
27458,21,4,3552,41464,5336,39,17,1,0
12630,9,6,68961,56499,6920,20,5,0,0
8549,4,3,38464,77082,10042,37,13,1,1
8729,4,7,10447,84470,987,39,2,0,1
7791,14,4,48882,9433,307,34,19,0,0
24536,3,4,55402,65213,11017,3,7,1,1
41949,16,4,56127,7804,11151,15,17,0,0
43381,4,6,80502,57872,5696,12,13,1,1
45097,1,5,1648,40791,5687,10,7,0,1
25537,22,6,57510,65540,5019,21,8,0,0
9759,12,6,62606,71365,14594,36,1,1,0
27285,1,6,54784,27922,4612,38,7,0,1
17411,5,7,91373,63228,5942,7,14,1,1
10198,22,2,62461,76644,12254,7,19,1,0
43225,7,2,88028,41751,7848,21,7,1,0
25629,4,3,12295,67217,10599,11,19,0,1
11918,12,4,8055,23951,8713,23,12,0,0
13972,4,7,95880,51369,9640,14,3,1,1
16389,23,5,78480,11521,3177,34,11,1,0
3972,12,1,8502,91106,6589,9,3,1,0
4709,7,2,23340,44452,2025,7,12,0,0
9319,3,5,36911,92098,3828,19,12,0,1
48485,22,1,20599,70057,2221,32,0,0,0
29043,16,4,53969,78463,13923,27,14,1,0
29703,0,5,97191,78963,3274,34,2,1,1
21024,1,4,5444,6964,8687,5,3,1,1
23762,12,4,31528,10466,4544,30,19,1,0
29398,22,4,84489,12672,5240,19,7,0,0
15351,23,5,43472,37454,5717,31,14,1,0
4021,12,3,1759,74731,4877,33,5,0,0
27928,12,3,44948,60997,7236,25,16,0,0
1579,19,4,79040,23377,11257,24,0,0,0
7889,6,1,92323,69675,7932,8,10,0,0
5820,11,4,81266,40072,12861,22,16,1,0
22124,14,7,73620,13378,4165,17,11,0,0
48990,10,3,23474,71502,14433,39,7,1,0
28518,20,7,85263,34964,8916,28,5,0,0
46708,19,6,34081,6551,1727,13,8,0,0
2581,23,7,4432,74023,7213,4,2,0,0
49685,7,1,19316,24395,14983,22,3,0,0
30719,10,3,69516,20990,8503,31,16,0,0
44043,15,4,88413,55155,9993,2,6,0,0
16680,12,6,60592,4483,14213,25,7,1,0
22418,7,3,2475,4132,7498,36,9,1,0
16848,21,1,45746,33697,1986,8,16,0,0
4413,13,6,17541,1212,12113,36,0,0,0
14272,5,5,91842,93085,10739,29,5,0,1
37862,0,6,582,73502,3862,15,18,1,1
13600,4,2,80931,30586,13964,25,14,1,1
4328,7,5,29559,10871,963,34,15,0,0
25626,3,2,48646,52054,12924,7,7,0,1
9687,14,1,82787,82331,3193,35,1,1,0
31140,13,1,42953,40923,7116,14,14,1,0
32741,23,2,71403,69424,13582,3,19,0,0
4239,10,7,80276,31030,737,19,17,0,0
44946,2,3,97111,29839,5902,23,14,0,1
36479,7,6,85657,22900,181,38,5,1,0
5166,5,5,4206,31965,6335,20,18,1,1
37441,19,5,80786,50422,10026,39,13,1,0
47120,11,7,94469,10091,6939,5,1,1,0
3802,23,2,92419,33496,14281,6,19,0,0
35192,22,4,52028,42928,6733,8,8,1,0
5575,9,1,94284,52960,14934,28,10,0,0
37300,9,2,98849,39787,5991,22,12,1,0
44426,1,1,50596,24158,9570,23,15,0,1
27443,10,6,60268,36606,11111,12,15,0,0
31030,2,4,41959,77597,6319,22,14,1,1
34577,11,1,21278,31935,4768,3,3,0,0
47608,14,6,68275,25627,11470,31,12,1,0
25074,12,5,4366,850,10951,12,2,1,0
34913,3,1,7050,89023,10864,30,9,0,1
24980,5,7,74630,96706,3757,10,1,0,1
36925,12,6,4193,77969,9841,19,7,1,0
2857,11,4,40341,41852,6279,21,18,0,0
27007,8,3,99542,80469,3662,38,17,1,0
6082,19,5,70572,94569,10561,18,11,1,0
5335,20,2,33181,8767,8591,37,9,1,0
6721,6,1,79721,97147,2841,31,6,1,0
42819,14,4,84717,40161,11156,25,3,0,0
18447,20,1,13337,75812,3805,16,0,0,0
436,4,5,16513,56248,1797,2,18,0,1
12204,22,6,34686,14768,11313,29,18,1,0
11699,0,5,45670,23585,13489,19,7,0,1
1986,16,6,7705,25049,5216,7,2,1,0
13740,3,5,97187,98625,4034,27,12,1,1
8516,4,3,52319,43054,8936,5,15,0,1
8495,3,1,23886,335,1978,28,19,0,1
45668,22,5,30075,84049,5232,9,4,1,0
18731,13,2,3415,97042,6056,34,16,1,0
8228,5,6,88041,55877,13015,26,14,0,1
81,1,4,53163,55330,3042,27,2,1,1
25748,7,5,95547,36328,7893,27,6,1,0
45630,0,5,19847,99395,5178,29,13,1,1
17061,4,3,99917,67508,11240,24,10,1,1
7662,7,4,98200,89229,12264,9,10,0,0
684,23,6,51604,74988,7497,7,2,1,0
9387,7,4,74461,11112,1818,19,14,0,0
41305,12,4,74492,60919,13131,9,12,0,0
14781,8,7,74681,24924,8713,11,9,1,0
15484,5,7,87772,31807,4358,12,15,0,1
25606,12,2,33368,16799,5159,3,1,1,0
18131,6,4,63408,80163,7757,28,8,0,0
4171,20,6,88629,32805,9057,38,0,0,0
37612,20,7,93503,98419,7864,23,5,1,0
21088,16,1,95077,49452,9008,27,10,1,0
32963,16,2,59823,79297,14282,29,9,1,0
35893,18,1,56771,8720,8789,27,10,0,0
7915,9,6,51777,72877,419,32,3,1,0
36155,5,6,36606,95653,8536,15,5,1,1
6785,8,6,7542,66221,5127,36,10,1,0
9577,10,7,97567,31340,7509,14,10,0,0
35234,16,5,4426,23943,11432,29,10,1,0
1401,19,1,96263,82660,6430,37,9,0,0
32766,23,3,35088,24290,4844,22,19,1,0
48580,10,4,63423,57622,8138,8,9,1,0
21655,23,5,11347,88503,14577,16,6,1,0
20339,11,1,40047,98425,12812,37,9,1,0
39845,13,2,84496,47238,5771,37,5,1,0
3383,23,1,61372,55495,4916,24,7,0,0
29143,0,6,18981,53973,3966,2,12,1,1
35118,6,3,30946,2585,802,21,16,0,0
49744,8,5,51112,98163,10838,6,0,0,0
23232,4,5,1770,33049,11108,1,5,0,1
16339,4,5,22500,40531,11759,6,12,1,1
2920,2,1,31038,71292,6807,33,13,0,1
12597,23,5,19458,68918,3864,8,14,0,0
3425,10,4,14082,78868,11399,6,11,0,0
47658,17,1,9562,66045,2563,2,7,1,0
18273,18,6,37939,5010,1084,28,9,0,0
848,15,2,88137,19377,7727,28,15,0,0
26889,17,5,20038,62785,9198,26,7,0,0
34575,12,5,74435,75093,13444,2,12,0,0
43886,1,6,25321,62509,8168,18,15,1,1
19866,9,6,88705,2497,13600,27,8,1,0
31543,19,4,85366,94220,10616,33,19,0,0
22756,17,1,77024,28965,2915,25,5,0,0
37362,16,6,69591,56732,11460,32,7,0,0
41229,16,5,91623,70775,1348,8,18,1,0
22539,22,2,17198,54148,691,20,19,1,0
29317,15,3,55185,36438,8148,28,0,1,0
6775,23,6,11954,45855,3370,38,1,1,0
32964,18,1,9481,11259,3653,34,12,0,0
37699,20,4,25049,33172,11039,17,0,0,0
14014,6,5,30637,93685,6828,18,0,0,0
9718,21,1,92307,28266,4141,27,16,1,0
47006,9,4,38536,51973,8160,8,4,1,0
45759,1,1,19785,85512,12664,32,7,0,1
29611,9,1,43082,98387,185,15,12,1,0
9133,12,1,36748,53972,11303,15,9,0,0
30472,9,5,53352,19323,1238,12,1,0,0
24937,23,6,84268,60726,741,30,0,1,0
17613,2,3,44231,27640,2850,5,1,1,1
2441,21,4,6063,11403,392,18,1,1,0
5430,9,2,9782,55351,11921,5,12,0,0
984,16,6,6960,13916,2671,35,15,0,0
42308,21,1,38752,56689,3507,2,8,0,0
33541,4,6,91776,63823,5053,9,15,1,1
4947,3,4,84610,37391,1885,6,7,0,1
45280,13,4,85405,91119,5255,34,1,0,0
12203,9,1,2521,56326,5662,3,13,1,0
12382,1,7,46634,45072,9650,7,19,1,1
37123,8,3,43107,74594,1003,26,14,0,0
47501,14,7,85810,60039,7045,8,17,1,0
28310,17,3,23396,8649,14454,1,16,0,0
44276,8,7,50748,49778,1390,14,13,1,0
29400,19,1,1399,66233,6180,24,2,1,0
44578,16,1,77278,6594,14314,35,7,0,0
26652,23,5,50574,1481,7087,18,5,1,0
18418,5,7,6268,25199,6542,25,1,0,1
5741,6,6,18941,97625,1264,28,3,0,0
16139,8,1,48938,98564,12425,31,1,0,0
20947,10,1,9895,15013,7088,29,18,0,0
28185,15,1,12720,11810,13334,15,12,0,0
38302,20,1,41804,99047,9913,3,8,1,0
46316,14,1,70748,80215,875,6,8,0,0
38976,23,2,46057,59003,7278,31,13,0,0
41965,21,5,43822,92312,13651,12,17,1,0
18673,20,7,68404,84012,7853,35,5,1,0
284,0,3,61499,91926,13623,32,6,0,1
22711,7,3,39809,32781,6343,27,19,1,0
4825,15,5,88898,13877,542,21,11,0,0
26994,23,3,2970,65605,4940,15,1,1,0
25698,5,4,83548,66133,9864,32,3,1,1
2900,3,5,32196,95665,2563,35,12,0,1
38273,18,7,93993,96127,7173,4,15,1,0
12732,20,4,30101,93149,6043,10,5,1,0
33996,16,6,66757,10520,9370,22,11,1,0
8605,6,3,94280,19219,6572,36,13,1,0
19553,18,2,78296,54302,5177,9,19,1,0
41007,19,1,18385,58962,6599,14,0,0,0
12233,16,6,44463,18406,8501,25,3,0,0
3054,2,4,91888,45530,4954,22,10,1,1
8456,8,4,58250,92805,9521,24,8,1,0
20518,23,1,47577,30037,4965,25,4,1,0
4675,10,2,51793,68444,11178,9,12,1,0
20496,22,4,58587,22701,3784,10,13,0,0
23057,3,5,51083,95406,14318,15,19,1,1
7484,0,5,60299,86547,3540,4,4,0,1
41660,13,1,29845,9501,4712,23,12,1,0
18172,8,6,93846,3857,8162,12,8,1,0
10462,12,4,16773,17013,5829,33,5,1,0
23619,21,6,98583,36080,11418,22,6,1,0
25056,14,6,17444,64933,2795,8,6,1,0
14804,4,6,12908,60130,4092,18,14,0,1
29797,14,3,71314,66053,6925,20,8,1,0
8832,7,2,95360,25008,6887,34,4,1,0
17506,15,7,81069,59222,13554,25,3,0,0
9807,4,3,62369,50214,7570,37,8,1,1
13598,6,4,41978,52576,6034,18,14,1,0
25443,4,4,33443,72790,4956,10,12,0,1
44264,19,7,57249,10663,11762,5,11,0,0
185,18,2,18193,99675,11058,18,19,0,0
7,13,4,80870,8254,8732,24,10,0,0
14631,10,2,49387,66272,3447,39,2,0,0
10652,3,6,17197,59717,6372,4,6,0,1
45286,4,4,80981,16721,4441,9,13,1,1
23433,0,7,20314,87593,13061,32,3,0,1
28200,21,3,95648,95454,307,39,9,0,0
34427,11,2,16306,29832,9721,38,8,1,0
33337,2,7,34262,96541,9948,26,7,1,1
38688,21,5,52277,58380,4538,13,18,1,0
7203,13,4,6541,33353,5705,38,1,1,0
20227,19,4,23405,66713,10030,3,16,0,0
6958,1,6,9206,36097,5561,29,0,1,1
25994,14,5,88991,51166,6918,3,18,1,0
39444,3,3,79713,62787,13251,8,18,1,1
38451,21,1,43661,41205,9106,9,2,1,0
20992,18,4,27638,51345,11875,13,19,1,0
6951,23,5,60425,11826,4669,20,11,1,0
16367,11,6,13267,62846,8352,23,3,1,0
12497,20,5,48208,9349,8018,28,7,0,0
23700,15,5,96234,8698,9906,13,14,1,0
45176,20,2,99015,18715,3701,7,8,0,0
17917,11,2,64530,67369,14896,5,7,1,0
31654,10,4,24949,78469,1456,29,11,1,0
12190,7,3,46616,88437,7658,38,17,1,0
33762,3,7,81126,23113,10653,29,15,0,1
25352,19,4,77678,60086,663,27,12,1,0
48746,22,1,86607,10568,6108,26,11,1,0
38575,21,1,47027,88459,4091,30,13,1,0
1154,2,6,43206,83092,14416,20,7,0,1
36036,18,4,98874,1222,4740,26,16,1,0
27738,20,7,18695,47890,5930,1,6,0,0
38674,7,7,5861,34949,11615,37,10,1,0
5192,8,5,67958,34754,7914,3,10,1,0
28218,20,2,43282,91443,12638,9,11,1,0
2156,8,6,65797,81527,12353,11,1,0,0
7477,18,6,21994,5723,3689,36,11,1,0
40313,5,7,47027,35708,520,8,4,1,1
35188,8,6,51986,90849,1518,36,3,0,0
2042,15,6,91674,95787,3668,5,7,1,0
43557,10,2,55027,51675,6454,21,18,1,0
1419,18,5,36469,25202,1921,17,19,1,0
34415,15,4,85055,67879,8284,6,17,0,0
48070,16,2,22882,81135,12442,28,16,1,0
4039,18,3,90107,19268,1422,34,17,0,0
30724,11,4,21732,80894,11834,19,9,1,0
29071,13,1,90715,7498,8655,18,11,1,0
12141,20,3,76643,18281,4920,11,11,1,0
31906,18,5,82511,5769,13917,12,8,0,0
6245,7,1,84660,74597,11058,7,7,0,0
33743,3,1,29214,68094,10801,27,8,1,1
23589,20,1,24134,57600,1340,10,13,1,0
3323,22,1,56115,55706,14894,4,17,0,0
20708,11,6,15269,2905,10788,20,10,0,0
38425,18,1,46772,4674,4509,32,14,1,0
11691,7,6,7770,14653,2907,34,7,0,0
29915,21,6,10694,23254,7436,16,7,0,0
41416,10,7,88008,12897,6840,5,17,0,0
31610,16,5,93177,38508,13610,11,17,1,0
23168,11,6,63622,82346,3002,34,2,0,0
34681,16,5,94293,59780,9744,24,6,0,0
1312,10,5,73605,43749,3206,38,15,0,0
17138,23,4,73848,49539,10080,33,10,0,0
20611,14,3,59502,53613,520,17,19,0,0
28642,1,7,87350,50971,7496,29,14,1,1
17738,16,6,83625,52019,8747,23,18,0,0
35259,10,4,4663,26009,14418,27,12,1,0
28606,19,4,56277,14624,6097,26,19,0,0
25672,15,5,64354,55322,2567,4,9,0,0
26055,4,4,49218,42929,12756,6,0,0,1
30409,4,6,39121,12058,4208,23,2,0,1
28003,21,7,50072,54923,3993,20,17,0,0
16884,21,2,89791,56801,14163,32,1,1,0
38817,13,2,37482,8949,5953,28,12,1,0
29089,4,4,52963,90821,11879,34,8,1,1
17826,4,4,84340,95903,10499,24,11,0,1
31052,19,5,63815,63553,4084,24,14,0,0
39601,1,5,87675,95209,6502,11,8,0,1
17952,21,3,39286,41990,959,39,3,1,0
678,18,6,1734,9328,12504,12,16,0,0
8316,19,4,21388,72911,4661,36,3,0,0
3931,0,5,64737,20873,2197,21,9,1,1
8336,5,3,57912,18741,12399,1,9,0,1
13205,4,2,58434,1667,1398,17,7,0,1
45208,3,3,37131,7400,12536,17,7,0,1
39419,18,3,9896,31725,14869,23,4,1,0
48599,11,6,13114,53160,8326,24,0,1,0
35284,17,3,60494,38531,6500,21,2,0,0
24668,17,4,40304,20275,2246,21,15,1,0
5082,6,3,46524,44374,1061,3,0,1,0
4375,5,5,20465,12718,10781,5,12,1,1
46335,12,3,68348,23042,2592,31,13,1,0
8461,8,3,23068,44362,4177,1,2,0,0
45987,2,4,67339,70749,7107,20,3,0,1
29240,6,4,81103,96935,8974,7,8,1,0
26372,3,1,4537,79298,390,33,6,0,1
10167,14,6,55347,41336,6926,18,2,0,0
2420,6,3,23859,43976,8032,17,8,1,0
11117,4,7,20001,69133,5696,11,9,0,1
34485,11,5,8514,51479,12912,32,7,1,0
9700,12,6,77363,14446,8108,24,5,1,0
25481,21,6,13960,19782,5359,36,10,1,0
10179,6,2,30013,97986,14004,1,1,0,0
16590,16,7,16947,85752,3276,25,11,1,0
14000,3,6,4523,16778,9528,20,3,1,1
6442,8,5,56556,85392,14959,4,8,1,0
13572,1,2,49984,53577,11249,9,10,1,1
26625,11,5,22724,67824,4779,17,19,0,0
23001,20,5,61248,70318,14485,30,12,1,0
17463,18,2,18239,87937,8286,14,9,0,0
41549,0,7,65516,83566,3172,26,19,0,1
48653,1,6,12507,37448,10902,19,8,0,1
36958,6,6,45045,75242,3924,2,11,1,0
18746,14,5,25435,63655,9273,18,13,0,0
33162,3,5,76328,2288,7148,11,12,0,1
42983,10,1,82102,40813,13517,24,19,0,0
26280,14,6,81337,85331,14137,2,14,1,0
23394,21,6,65964,98486,12319,31,19,0,0
37653,13,7,8477,38924,5520,26,18,0,0
20392,6,1,81243,60323,4778,20,16,0,0
45364,3,7,23718,60960,10392,24,9,1,1
17836,16,5,83817,95007,8716,5,18,1,0
7899,23,4,36847,77252,299,17,7,1,0
18450,18,5,540,57642,12596,11,14,1,0
10003,20,4,64502,57726,1550,1,3,0,0
19974,9,7,11227,54061,6725,24,19,1,0
11701,5,7,74006,70817,3921,36,15,0,1
41580,16,1,13362,71752,2351,37,16,0,0
43259,5,5,71698,93666,1054,38,12,0,1
45331,14,3,9965,72422,112,34,18,0,0
39683,2,2,60921,85132,14161,38,8,1,1
40458,15,7,27426,78859,5887,13,17,1,0
27266,13,1,86323,73046,548,14,11,0,0
17166,16,4,31769,11961,10700,16,1,1,0
30192,9,3,35127,58694,4019,37,4,0,0
